route_id,route_short_name,route_long_name,route_type,direction_id,shape_id,route_segment_km,segment_start_km,segment_end_km,stop_before_id,stop_before_name,stop_before_dist_km,stop_after_id,stop_after_name,stop_after_dist_km,bunching_events,severe_events,high_events,moderate_events,avg_gap_km,median_gap_km,closest_gap_km,vehicles_involved,active_timestamps
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,0.5,0.5,1.0,271,Eastbound University Blvd @ Allison Rd,0.42,274,Eastbound University Blvd @ 5100 Block,1.48,6,2,3,1,0.154,0.138,0.057,2,6
6624,019,Kingsway,Regular Bus,1,312413,3.5,3.5,4.0,1193,Westbound Kingsway @ McKinnon St,3.5,1196,Westbound Kingsway @ Fairmont St,4.19,6,0,3,3,0.213,0.206,0.117,1,6
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,14.5,14.5,15.0,593,Westbound W 4th Ave @ Balaclava St,14.26,359,Southbound Alma St @ W 4th Ave,15.15,6,0,1,5,0.345,0.383,0.149,3,6
37810,R4,41st Avenue,RapidBus,0,313452,0.5,0.5,1.0,,,,1896,Westbound W 16 Ave @ Wesbrook Mall,1.76,6,0,4,2,0.244,0.168,0.148,4,6
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,12.5,12.5,13.0,5813,Westbound 104 Ave @ 156 St,12.3,5815,Westbound 104 Ave @ 152 St,13.13,6,0,0,6,0.403,0.401,0.401,3,6
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,4.5,4.5,5.0,393,Eastbound W 4th Ave @ Collingwood St,4.24,397,Eastbound W 4th Ave @ Macdonald St,5.22,6,0,2,4,0.275,0.282,0.141,3,5
6642,100,Marine Drive,Regular Bus,0,312532,6.5,6.5,7.0,1848,Eastbound SE Marine Dr @ Nanaimo St,6.49,1850,Eastbound SE Marine Dr @ Jellicoe St,7.37,5,1,2,2,0.253,0.235,0.085,2,5
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,4.5,4.5,5.0,6952,Eastbound Cambie Rd @ 10200 Block,4.37,6954,Eastbound Cambie Rd @ Vanguard Rd,5.13,5,1,2,2,0.23,0.209,0.072,3,5
6636,049,49th Avenue,Regular Bus,0,312498,20.0,20.0,20.5,2011,Eastbound Imperial St @ Mandy Ave,19.8,2015,Northbound Willingdon Ave @ Mayberry St,20.7,5,4,1,0,0.087,0.071,0.02,3,5
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,3.5,3.5,4.0,12811,Eastbound W 4th Ave @ Blenheim St,3.29,398,Eastbound W 4th Ave @ Trafalgar St,4.26,5,0,3,2,0.245,0.203,0.141,1,5
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,5.5,5.5,6.0,358,Eastbound W 4th Ave @ Alma St,5.3,12812,Eastbound W 4th Ave @ Balaclava St,6.18,5,0,3,2,0.202,0.148,0.141,3,3
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,3.0,3.0,3.5,393,Eastbound W 4th Ave @ Collingwood St,3.0,12812,Eastbound W 4th Ave @ Balaclava St,3.58,5,0,0,5,0.382,0.429,0.282,1,5
6625,020,Victoria,Regular Bus,1,312428,3.0,3.0,3.5,945,Eastbound E Hastings St @ Princess Ave,2.92,948,Eastbound E Hastings St @ Glen Dr,3.67,5,0,3,2,0.218,0.172,0.172,1,5
6624,019,Kingsway,Regular Bus,1,312413,1.0,1.0,1.5,1175,Westbound Kingsway @ Willingdon Ave,0.92,1178,Westbound Kingsway @ Inman Ave,1.76,5,3,1,1,0.154,0.086,0.059,2,5
6642,100,Marine Drive,Regular Bus,1,312538,12.0,12.0,12.5,12842,Westbound SE Marine Dr @ Prince Edward St,11.72,2236,Westbound SW Marine Dr @ Manitoba St,12.6,5,1,1,3,0.275,0.371,0.001,1,5
6619,009,Broadway,Regular Bus,0,312285,4.0,4.0,4.5,331,Eastbound W Broadway @ Hemlock St,3.75,880,Eastbound W Broadway @ Willow St,4.72,5,0,2,3,0.334,0.35,0.172,2,5
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,4.0,4.0,4.5,6950,Eastbound Cambie Rd @ Stolberg St,3.74,6953,Eastbound Cambie Rd @ St. Edwards Dr,4.85,5,0,3,2,0.265,0.194,0.103,3,5
6687,250,Horseshoe Bay/Dundarave/Vancouver,Express / Regional,1,312849,9.0,9.0,9.5,4665,Westbound Marine Dr @ 17 St,8.88,4669,Westbound Marine Dr @ 21 St,9.54,5,2,1,2,0.211,0.136,0.0,2,5
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,8.5,8.5,9.0,4879,Northbound Granville St @ W 5th Ave,7.92,11426,Northbound Granville St @ Drake St,9.25,5,0,1,4,0.366,0.372,0.223,2,5
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,7.0,7.0,7.5,505,Westbound E Hastings St @ Clark Dr,6.83,508,Westbound E Hastings St @ Hawks Ave,7.55,5,0,4,1,0.217,0.172,0.164,2,5
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,16.5,16.5,17.0,682,Southbound Nanaimo St @ William St,16.25,687,Southbound Nanaimo St @ E 5th Ave,17.14,5,1,2,2,0.208,0.192,0.045,2,5
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,11.0,11.0,11.5,12815,Westbound W 4th Ave @ Yew St,10.74,1379,Southbound Macdonald St @ W 4th Ave,11.72,5,0,4,1,0.182,0.166,0.141,2,5
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,5.0,5.0,5.5,509,Westbound E Hastings St @ Princess Ave,4.87,186,Westbound W Hastings St @ Carrall St,5.86,5,0,0,5,0.464,0.465,0.429,2,5
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,14.0,14.0,14.5,431,Eastbound E Cordova St @ Princess Ave,13.81,435,Eastbound Powell St @ Clark Dr,14.87,5,0,1,4,0.375,0.424,0.134,3,5
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,6.5,6.5,7.0,12703,Eastbound W 12th Ave @ Arbutus St,6.2,11403,Northbound Granville St @ W 10 Ave,7.45,5,0,1,4,0.302,0.344,0.174,3,5
6642,100,Marine Drive,Regular Bus,1,312538,12.5,12.5,13.0,2235,Westbound SW Marine Dr @ Ontario St,12.35,11252,Marine Drive Station @ Bay 2,13.2,5,0,2,3,0.306,0.293,0.209,1,5
16718,014,Hastings/UBC Exchange,Regular Bus,0,312332,17.0,17.0,17.5,957,Eastbound E Hastings St @ Slocan St,16.95,960,Eastbound E Hastings St @ Lillooet St,17.72,5,0,0,5,0.378,0.378,0.378,4,5
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,16.5,16.5,17.0,442,Northbound N Nanaimo St @ Dundas St,16.43,446,Eastbound McGill St @ N Penticton St,17.17,5,4,1,0,0.052,0.028,0.001,3,3
37807,R5,Hastings St,RapidBus,0,313454,7.0,7.0,7.5,959,Eastbound E Hastings St @ Renfrew St,5.81,1391,Eastbound Hastings St @ Gilmore Ave,8.01,5,0,3,2,0.276,0.175,0.172,2,5
6636,049,49th Avenue,Regular Bus,0,312498,11.0,11.0,11.5,1977,Eastbound W 49 Ave @ Granville St,10.71,1980,Eastbound W 49 Ave @ Oak St,11.57,5,1,1,3,0.258,0.264,0.055,2,5
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,14.5,14.5,15.0,1103,Southbound Arbutus St @ W 12 Ave,14.17,1108,Southbound Arbutus St @ W King Edward Ave,15.21,5,1,3,1,0.221,0.157,0.1,3,5
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,20.5,20.5,21.0,9714,Southbound Pinetree Way @ Guildford Way,20.32,3334,Coquitlam Central Station @ Bay 1,21.75,5,2,3,0,0.108,0.105,0.072,2,5
6619,009,Broadway,Regular Bus,1,312305,3.0,3.0,3.5,919,Westbound E Broadway @ Lakewood Dr,2.91,922,Westbound E Broadway @ Woodland Dr,3.78,5,3,1,1,0.133,0.034,0.034,1,5
6627,025,King Edward,Regular Bus,1,312455,17.0,17.0,17.5,13031,Westbound W King Edward Ave @ Quesnel Dr,16.56,310,Northbound Dunbar St @ W King Edward Ave,17.53,5,1,1,3,0.251,0.318,0.047,2,5
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,2.5,2.5,3.0,737,Westbound E Hastings St @ Nanaimo St,2.3,13122,Westbound E Hastings St @ Commercial Dr,3.23,5,1,1,3,0.284,0.351,0.082,2,5
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,11.0,11.0,11.5,590,Westbound W 4th Ave @ Trafalgar St,10.91,593,Westbound W 4th Ave @ Balaclava St,11.59,5,0,1,4,0.363,0.403,0.203,2,5
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,19.5,19.5,20.0,10855,Northbound Hwy 91A Onramp @ Howes St,19.42,10929,22nd Street Station @ Unloading Only,21.45,5,2,3,0,0.092,0.117,0.033,1,5
6705,321,King George Blvd,Regular Bus,0,312945,14.5,14.5,15.0,5458,Eastbound 68 Ave @ King George Blvd,14.34,5461,Northbound 138 St @ 70 Ave,15.04,5,2,3,0,0.154,0.17,0.031,4,5
37807,R5,Hastings St,RapidBus,0,313454,7.5,7.5,8.0,1387,Kootenay Loop @ Bay 8,7.16,1391,Eastbound Hastings St @ Gilmore Ave,8.01,5,0,4,1,0.201,0.171,0.154,3,5
6641,099,Broadway B-Line,B-Line,0,312527,4.0,4.0,4.5,279,Eastbound W 10 Ave @ Sasamat St,3.04,9530,Eastbound W Broadway @ Alma St,4.9,5,0,3,2,0.296,0.221,0.22,5,5
6627,025,King Edward,Regular Bus,0,312450,12.0,12.0,12.5,12866,King Edward Station @ Bay 3,11.6,1530,Eastbound E King Edward Ave @ Main St,12.79,5,2,2,1,0.152,0.161,0.043,1,5
6619,009,Broadway,Regular Bus,1,312305,7.0,7.0,7.5,929,Westbound W Broadway @ Columbia St,6.42,468,Westbound W Broadway @ Spruce St,7.86,5,0,1,4,0.336,0.35,0.178,1,5
6642,100,Marine Drive,Regular Bus,1,312538,8.5,8.5,9.0,1811,Westbound SE Marine Dr @ Jellicoe St,7.86,2225,Westbound SE Marine Dr @ Victoria Dr,9.3,5,0,0,5,0.35,0.354,0.282,2,5
6642,100,Marine Drive,Regular Bus,1,312538,10.5,10.5,11.0,2228,Westbound SE Marine Dr @ Inverness St,10.37,2231,Westbound SE Marine Dr @ Chester St,11.05,5,1,1,3,0.282,0.417,0.001,2,5
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,1.0,1.0,1.5,494,Westbound McGill St @ N Penticton St,0.68,498,Westbound Dundas St @ N Templeton Dr,1.68,5,0,2,3,0.305,0.333,0.192,2,4
6636,049,49th Avenue,Regular Bus,1,312507,20.0,20.0,20.5,1895,Northbound Wesbrook Mall @ Triumf Centre,19.45,10755,Northbound Wesbrook Mall @ 2900 Block,20.8,5,4,1,0,0.066,0.062,0.019,1,5
6705,321,King George Blvd,Regular Bus,1,312952,5.0,5.0,5.5,5502,Southbound King George Blvd @ 8100 Block,4.84,5504,Southbound King George Blvd @ 77 Ave,5.72,5,1,1,3,0.283,0.341,0.031,1,5
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,2.0,2.0,2.5,13011,Westbound E Hastings St @ Penticton St,1.87,738,Westbound E Hastings St @ Templeton Dr,2.52,5,0,2,3,0.322,0.341,0.234,1,5
37810,R4,41st Avenue,RapidBus,1,313453,14.5,14.5,15.0,1907,Dunbar Loop @ Bay 5,11.76,10960,Eastbound W 16 Ave @ Wesbrook Mall,17.45,5,2,1,2,0.219,0.223,0.0,5,5
6627,025,King Edward,Regular Bus,0,312450,19.0,19.0,19.5,1546,Eastbound E 22 Ave @ Rupert St,18.88,1549,Eastbound Kincaid St @ Boundary Rd,19.83,5,1,0,4,0.298,0.333,0.06,2,5
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,13.0,13.0,13.5,12070,Eastbound Cordova Diversion @ Hawks Ave,12.75,435,Eastbound Powell St @ Clark Dr,13.52,5,1,0,4,0.337,0.342,0.052,3,5
6642,100,Marine Drive,Regular Bus,0,312532,1.0,1.0,1.5,2146,Eastbound SW Marine Dr @ Heather St,0.83,11252,Marine Drive Station @ Bay 2,1.79,5,0,0,5,0.332,0.325,0.275,2,5
6642,100,Marine Drive,Regular Bus,0,312532,7.0,7.0,7.5,8621,Eastbound SE Marine Dr @ 2600 Block,6.91,1851,Eastbound SE Marine Dr @ Kerr St,7.55,5,1,0,4,0.303,0.381,0.074,2,5
6627,025,King Edward,Regular Bus,1,312455,16.5,16.5,17.0,122,Westbound W King Edward Ave @ Macdonald St,16.21,1602,Westbound W King Edward Ave @ Blenheim St,17.04,5,2,0,3,0.29,0.419,0.039,3,5
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,4.5,4.5,5.0,507,Westbound E Hastings St @ Campbell Ave,4.37,510,Westbound E Hastings St @ Jackson Ave,5.01,5,0,0,5,0.455,0.456,0.437,2,5
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,16.0,16.0,16.5,1111,Southbound Arbutus St @ Valley Dr,15.9,1114,Southbound West Blvd @ W 37 Ave,16.7,5,2,1,2,0.192,0.107,0.051,4,5
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,13.0,13.0,13.5,597,Westbound W 4th Ave @ Wallace St,12.84,600,Westbound W 4th Ave @ NW Marine Dr,13.54,5,1,2,2,0.252,0.231,0.085,4,4
6619,009,Broadway,Regular Bus,0,312285,2.0,2.0,2.5,10980,Eastbound W Broadway @ Larch St,1.72,328,Eastbound W Broadway @ Burrard St,2.96,5,0,2,3,0.276,0.342,0.171,2,5
6705,321,King George Blvd,Regular Bus,0,312945,1.5,1.5,2.0,6355,Eastbound North Bluff Rd @ Everall St,1.36,6174,White Rock Centre @ Bay 7,2.1,5,0,1,4,0.305,0.32,0.195,2,5
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,18.0,18.0,18.5,6999,Westbound Cambie Rd @ No. 4 Rd,17.95,7001,Westbound Cambie Rd @ Garden City Rd,18.65,5,0,2,3,0.274,0.342,0.139,2,5
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,1.0,1.0,1.5,967,Westbound E Hastings St @ Windermere St,0.8,969,Westbound E Hastings St @ Kaslo St,1.58,5,0,0,5,0.386,0.386,0.386,2,5
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,4.5,4.5,5.0,354,Eastbound W 4th Ave @ 4100 Block,4.38,358,Eastbound W 4th Ave @ Alma St,5.3,5,0,3,2,0.239,0.222,0.101,3,4
6627,025,King Edward,Regular Bus,0,312450,11.5,11.5,12.0,1523,Eastbound W King Edward Ave @ Willow St,11.22,12989,Eastbound W King Edward Ave @ Columbia St,12.11,5,0,0,5,0.391,0.411,0.264,1,5
6705,321,King George Blvd,Regular Bus,0,312945,17.0,17.0,17.5,5467,Northbound King George Blvd @ 76 Ave,16.84,5469,Northbound King George Blvd @ 80 Ave,17.51,4,0,1,3,0.332,0.381,0.186,2,4
6687,250,Horseshoe Bay/Dundarave/Vancouver,Express / Regional,0,312836,8.5,8.5,9.0,9487,Eastbound W Georgia St @ Gilford St,8.3,982,Eastbound W Georgia St @ Broughton St,9.08,4,0,0,4,0.47,0.488,0.418,3,4
6627,025,King Edward,Regular Bus,1,312455,18.5,18.5,19.0,1604,Westbound W 16 Ave @ Alma St,18.45,1606,Westbound W 16 Ave @ Camosun St,19.27,4,1,1,2,0.24,0.24,0.091,3,4
37807,R5,Hastings St,RapidBus,1,313460,16.5,16.5,17.0,503,Westbound E Hastings St @ Commercial Dr,14.43,11646,Westbound W Hastings St @ Abbott St,17.07,4,1,3,0,0.147,0.168,0.067,2,4
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,12.5,12.5,13.0,570,Westbound W Broadway @ Bayswater St,12.42,573,Westbound W Broadway @ Collingwood St,13.19,4,0,1,3,0.327,0.361,0.148,3,4
6627,025,King Edward,Regular Bus,1,312455,4.0,4.0,4.5,1564,Westbound Kincaid St @ Boundary Rd,3.76,12868,Westbound E 22 Ave @ Cassiar St,4.52,4,1,0,3,0.368,0.466,0.065,2,4
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,5.0,5.0,5.5,1038,Northbound Arbutus St @ Nanton Ave,4.7,1042,Northbound Arbutus St @ W 16 Ave,5.76,4,0,3,1,0.243,0.21,0.113,2,4
6627,025,King Edward,Regular Bus,0,312450,18.0,18.0,18.5,1542,Eastbound E 22 Ave @ Slocan St,17.71,1546,Eastbound E 22 Ave @ Rupert St,18.88,4,1,0,3,0.328,0.405,0.022,2,4
6636,049,49th Avenue,Regular Bus,0,312498,6.5,6.5,7.0,1903,Eastbound W 41 Ave @ Wallace St,6.37,1962,Southbound Dunbar St @ SW Marine Dr,7.15,4,0,1,3,0.295,0.305,0.158,2,4
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,3.5,3.5,4.0,6949,Eastbound Cambie Rd @ Garden City Rd,3.4,6951,Eastbound Cambie Rd @ No. 4 Rd,4.16,4,0,0,4,0.421,0.421,0.421,3,4
16718,014,Hastings/UBC Exchange,Regular Bus,1,312348,3.0,3.0,3.5,11542,Southbound Howe St @ Davie St,1.8,584,Westbound W 4th Ave @ Fir St,3.65,4,2,1,1,0.153,0.131,0.025,2,4
6627,025,King Edward,Regular Bus,0,312450,21.0,21.0,21.5,1552,Eastbound Sanderson Way @ Gilmore Way,20.94,1554,Northbound Willingdon Ave @ Goard Way,21.72,4,2,0,2,0.258,0.277,0.008,3,4
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,2.5,2.5,3.0,274,Eastbound University Blvd @ 5100 Block,1.48,350,Eastbound W 4th Ave @ Blanca St,3.12,4,1,2,1,0.15,0.127,0.048,2,4
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,15.0,15.0,15.5,6119,Southbound 152 St @ 76 Ave,14.64,12936,Westbound 72 Ave @ 150 St,15.84,4,0,0,4,0.378,0.401,0.311,2,4
16718,014,Hastings/UBC Exchange,Regular Bus,1,312348,2.0,2.0,2.5,11542,Southbound Howe St @ Davie St,1.8,542,Westbound W 5th Ave Offramp @ Granville St,3.41,4,3,0,1,0.119,0.076,0.008,3,4
6636,049,49th Avenue,Regular Bus,0,312498,9.5,9.5,10.0,1970,Eastbound W 49 Ave @ Yew St,9.3,1974,Eastbound W 49 Ave @ Angus Dr,10.11,4,2,0,2,0.168,0.153,0.051,2,4
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,22.0,22.0,22.5,3334,Coquitlam Central Station @ Bay 1,21.75,3054,Eastbound Lougheed Hwy @ Westwood St,22.78,4,0,1,3,0.371,0.451,0.115,3,4
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,8.0,8.0,8.5,8968,Eastbound 100 Ave @ 158 St,7.76,5913,Southbound 160 St @ 98 Ave,8.58,4,2,0,2,0.232,0.207,0.047,2,4
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,18.0,18.0,18.5,12139,Eastbound Westminster Hwy @ Boundary Rd,17.99,6978,Eastbound Ewen Ave @ Gifford St,18.73,4,2,0,2,0.182,0.17,0.049,1,4
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,6.5,6.5,7.0,517,Westbound Powell St @ Hawks Ave,6.4,520,Westbound Powell St @ Gore Ave,7.18,4,0,0,4,0.398,0.425,0.283,1,4
37807,R5,Hastings St,RapidBus,1,313460,15.5,15.5,16.0,503,Westbound E Hastings St @ Commercial Dr,14.43,185,Westbound E Hastings St @ Main St,16.51,4,1,1,2,0.22,0.218,0.016,2,4
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,13.5,13.5,14.0,599,Westbound W 4th Ave @ 4100 Block,13.34,601,Westbound W 4th Ave @ Trimble St,14.0,4,0,1,3,0.312,0.314,0.219,3,4
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,12.5,12.5,13.0,596,Westbound W 4th Ave @ Alma St,12.48,599,Westbound W 4th Ave @ 4100 Block,13.34,4,0,2,2,0.338,0.338,0.221,2,3
6636,049,49th Avenue,Regular Bus,0,312498,19.5,19.5,20.0,2010,Eastbound Imperial St @ Boundary Rd,19.41,10331,Northbound Willingdon Extension @ Imperial St,20.22,4,0,1,3,0.316,0.328,0.139,3,4
6627,025,King Edward,Regular Bus,0,312450,22.0,22.0,22.5,1554,Northbound Willingdon Ave @ Goard Way,21.72,11192,Northbound Willingdon Ave @ Still Creek Dr,22.84,4,1,2,1,0.212,0.182,0.047,3,4
6619,009,Broadway,Regular Bus,0,312285,3.5,3.5,4.0,329,Eastbound W Broadway @ Fir St,3.3,332,Eastbound W Broadway @ Alder St,4.0,4,0,0,4,0.344,0.344,0.343,1,4
6705,321,King George Blvd,Regular Bus,0,312945,22.0,22.0,22.5,7213,Northbound King George Blvd @ 102 Ave,21.97,10880,Surrey Central Station @ Bay 12,22.74,4,1,3,0,0.088,0.114,0.008,3,4
6619,009,Broadway,Regular Bus,0,312285,1.0,1.0,1.5,10652,Eastbound W Broadway St @ Balaclava St,0.86,323,Eastbound W Broadway @ Trafalgar St,1.55,4,0,0,4,0.373,0.396,0.297,1,4
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,13.0,13.0,13.5,5924,Westbound 84 Ave @ 154 St,12.66,6118,Southbound 152 St @ 7900 Block,13.86,4,1,1,2,0.209,0.202,0.014,3,4
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,2.5,2.5,3.0,512,Westbound Powell St @ Commercial Dr,2.49,516,Westbound Powell St @ Glen Dr,3.3,4,1,1,2,0.232,0.269,0.018,2,3
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,1.0,1.0,1.5,1086,Northbound Boyd Diversion @ E 22 Ave,0.92,1089,Northbound Renfrew St @ E 16 Ave,1.54,4,0,1,3,0.347,0.369,0.227,2,4
6636,049,49th Avenue,Regular Bus,0,312498,7.0,7.0,7.5,1961,Southbound Dunbar St @ W 43 Ave,6.99,1963,Eastbound SW Marine Dr @ Blenheim St,7.64,4,0,2,2,0.303,0.307,0.141,2,4
6636,049,49th Avenue,Regular Bus,0,312498,8.0,8.0,8.5,1963,Eastbound SW Marine Dr @ Blenheim St,7.64,1967,Eastbound W 49 Ave @ McCleery St,8.56,4,1,1,2,0.21,0.242,0.028,2,4
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,9.5,9.5,10.0,5915,Southbound 160 St @ 93A Ave,9.43,5918,Southbound 160 St @ 88 Ave,10.55,4,0,3,1,0.261,0.2,0.2,2,4
6705,321,King George Blvd,Regular Bus,0,312945,13.5,13.5,14.0,5455,Northbound King George Blvd @ 62 Ave,13.11,5458,Eastbound 68 Ave @ King George Blvd,14.34,4,3,0,1,0.164,0.066,0.047,2,4
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,15.0,15.0,15.5,435,Eastbound Powell St @ Clark Dr,14.87,439,Eastbound Powell St @ Victoria Dr,15.75,4,0,2,2,0.279,0.29,0.167,2,4
6641,099,Broadway B-Line,B-Line,1,312530,12.5,12.5,13.0,582,Westbound W 10 Ave @ Sasamat St,10.8,12483,Westbound University Blvd @ Western Parkway,13.51,4,1,0,3,0.316,0.37,0.081,4,4
6627,025,King Edward,Regular Bus,0,312450,19.5,19.5,20.0,1548,Eastbound E 22 Ave @ Kootenay St,19.43,1550,Eastbound Kincaid St @ Smith Ave,20.1,4,1,1,2,0.264,0.252,0.06,2,4
16718,014,Hastings/UBC Exchange,Regular Bus,0,312332,9.5,9.5,10.0,407,Westbound W 5th Ave @ Granville St,9.18,11426,Northbound Granville St @ Drake St,10.62,4,1,1,2,0.175,0.216,0.005,2,4
6705,321,King George Blvd,Regular Bus,0,312945,16.0,16.0,16.5,5700,Newton Exchange @ Bay 2,15.7,5466,Northbound King George Blvd @ 74 Ave,16.57,4,1,1,2,0.221,0.237,0.048,1,4
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,12.5,12.5,13.0,585,Westbound W 4th Ave @ Burrard St,12.18,589,Westbound W 4th Ave @ Balsam St,13.23,4,0,3,1,0.215,0.173,0.172,1,4
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,12.5,12.5,13.0,431,Eastbound E Cordova St @ Princess Ave,12.45,433,Eastbound Powell St @ Glen Dr,13.14,4,2,1,1,0.143,0.086,0.0,3,4
6642,100,Marine Drive,Regular Bus,0,312532,13.0,13.0,13.5,10349,Eastbound Southridge Dr @ Marine Dr,12.81,2176,Eastbound Marine Dr @ 14 Ave,13.63,4,0,0,4,0.285,0.277,0.26,2,3
6624,019,Kingsway,Regular Bus,0,312403,1.5,1.5,2.0,981,Eastbound W Georgia St @ Denman St,1.18,410,Eastbound W Pender St @ Thurlow St,2.32,4,1,2,1,0.15,0.145,0.034,2,4
6636,049,49th Avenue,Regular Bus,1,312507,9.5,9.5,10.0,13088,Westbound W 49th Ave @ Columbia St,9.18,2053,Westbound W 49 Ave @ Laurel St,10.3,4,1,0,3,0.292,0.351,0.072,1,4
6627,025,King Edward,Regular Bus,1,312455,5.0,5.0,5.5,1568,Westbound E 22 Ave @ Windermere St,4.97,672,Westbound E 22 Ave @ Slocan St,5.97,4,0,3,1,0.242,0.229,0.184,2,4
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,5.5,5.5,6.0,12814,Eastbound W 4th Ave @ Maple St,5.3,405,Eastbound W 4th Ave @ Fir St,6.03,4,0,0,4,0.374,0.378,0.315,1,4
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,3.0,3.0,3.5,12937,Eastbound 72 Ave @ 150 St,2.99,6108,Northbound 152 St @ 76 Ave,4.26,4,0,0,4,0.316,0.316,0.311,1,4
6624,019,Kingsway,Regular Bus,1,312414,1.5,1.5,2.0,181,Main Street-Science World Station @ Bay 2,1.36,696,Westbound E Pender St @ Main St,2.21,4,0,2,2,0.265,0.244,0.12,2,4
6642,100,Marine Drive,Regular Bus,0,312532,13.5,13.5,14.0,2175,Eastbound Marine Dr @ Willard St,13.1,2177,Eastbound Marine Dr @ 6400 Block,14.15,4,0,3,1,0.248,0.239,0.194,2,3
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,17.0,17.0,17.5,12152,Westbound 72 Ave @ 146 St,16.66,5792,Westbound 72 Ave @ 140 St,17.91,4,3,0,1,0.12,0.029,0.012,2,4
37807,R5,Hastings St,RapidBus,1,313460,11.0,11.0,11.5,13069,Westbound Hastings St @ Gilmore Ave,10.16,968,Westbound E Hastings St @ Renfrew St,12.47,4,2,0,2,0.221,0.173,0.05,2,4
6705,321,King George Blvd,Regular Bus,0,312945,14.0,14.0,14.5,12651,Northbound King George Blvd @ 6700 Block,13.99,5459,Northbound 138 St @ Hyland Rd,14.57,4,0,1,3,0.31,0.266,0.221,3,4
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,5.0,5.0,5.5,6953,Eastbound Cambie Rd @ St. Edwards Dr,4.85,6956,Eastbound Cambie Rd @ No. 5 Rd,5.82,4,0,1,3,0.311,0.341,0.137,1,4
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,4.0,4.0,4.5,353,Eastbound W 4th Ave @ Trimble St,3.71,356,Eastbound W 4th Ave @ Wallace St,4.93,4,0,2,2,0.306,0.281,0.181,2,3
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,17.0,17.0,17.5,608,Westbound University Blvd @ 5100 Block,16.8,610,Westbound University Blvd @ Acadia Rd,17.62,4,0,1,3,0.269,0.282,0.141,2,4
6636,049,49th Avenue,Regular Bus,0,312498,12.5,12.5,13.0,10745,Langara-49th Station @ Bay 3,12.45,1987,Eastbound E 49 Ave @ Quebec St,13.38,4,2,1,1,0.169,0.149,0.0,3,4
